Temp__Tcover,Temp__Tair,Temp__Tfloor,Temp__Tsoil,QT__QT,QT__Qfog,QS__QS_f_abs,QS__QS_i_abs,QS__QS_c_abs,QS__R_int,QS__QS_tot,Gas__air_speed,Gas__C_w,Gas__C_c,Gas__rho_i,Gas__C_c_ppm,Gas__HRInt,Gas__C_w_sat_T_c,Gas__C_w_sat_T_f,Gas__Xh,Gas__p_a,Gas__Xh_sat,Gas__C_ce,Windows__value,Windows__AR,Screen__gamma_max,Screen__value,Screen__beta,Fog,CO2,Carbon__Cbuff,Carbon__Cfruit,Carbon__Cleaf,Carbon__Cstem,Relative__Rfruit,Relative__Rleaf,Relative__Rstem,Tsum,C_Total,WC,LAI,WaterPercent,CC,VPD,HeatVars__Tveg,HeatVars__TvegMean,HeatVars__QV,HeatVars__QT,HeatVars__QS,MC_gro__MC_buf_fruit,MC_gro__MC_buf_leaf,MC_gro__MC_buf_stem,A_v,plants_density,Water__WaterFlows__WaterDemand,Water__WaterFlows__WaterUptake,Water__WaterFlows__MW_QT,Water__WaterState__VegWater,Nutrients__Mass__1,Nutrients__Mass__2,Nutrients__Mass__3,Nutrients__Mass__4,Nutrients__Mass__5,Nutrients__Mass__6,Nutrients__Mass__7,Nutrients__Mass__8,Nutrients__Demand__1,Nutrients__Demand__2,Nutrients__Demand__3,Nutrients__Demand__4,Nutrients__Demand__5,Nutrients__Demand__6,Nutrients__Demand__7,Nutrients__Demand__8,FruitRip,SusWater__V0,SusWater__V1,SusWater__V2,SusWater__VT,Drainge__f,Drainge__T,Uptake__Water,Drainge__X__1,Drainge__X__2,Drainge__X__3,Drainge__X__4,Drainge__X__5,Drainge__X__6,Drainge__X__7,Drainge__X__8,Mass__1,Mass__2,Mass__3,Mass__4,Mass__5,Mass__6,Mass__7,Mass__8,Uptake__Nutrients__1,Uptake__Nutrients__2,Uptake__Nutrients__3,Uptake__Nutrients__4,Uptake__Nutrients__5,Uptake__Nutrients__6,Uptake__Nutrients__7,Uptake__Nutrients__8,DateTime
289.54415300714,288.534885991774,286.925534208284,286.618422301773,20530.8623421139,0,3135.52732422803,9954.05499754931,5530.03055419406,27.9957796806074,110600.611083881,0.5,0.0719340011544765,0.000767166370172508,1.1806539788412,412.891322176954,65.0842850605502,0.115599425031319,0.102812870574714,0.072604388839066,91713.2794298825,0.11900701858161,0.000739509994417187,56.3527679453811,10,0.3,-4.94065645841247e-324,0.1,0,0,0.00655632537340894,0.00102054457743933,0.0115013328055408,0.0112046391500967,1.08153154611305e-07,6.94803609154298e-07,6.16519877015536e-08,5.65833994552369,0.0302828419064858,0.448252681924587,0.305935452627386,0.908549091286962,-0.000499142180364657,3749.71042093066,287.621583210975,287.495810880369,-22434.211533711,20530.8623421139,58231.2217356635,7.38840062741219e-10,4.17724662888457e-08,3.25385526881535e-08,2080,2.1562,9.29025003471101e-05,0,4.05031058483671e-06,0.407259547758936,0.000367851546104096,0.000245234364332466,0.000122617182297149,4.95184774981308e-05,4.95184774981308e-05,2.35802273854192e-05,0,0,2.2821118119035e-09,1.52140761153362e-09,7.60703674850926e-10,3.07207221330709e-10,3.07207221330709e-10,1.46289147657683e-10,0,0,0.001,-1.29163274144579e-10,-1.55215777815577e-09,-9.38371403988723e-09,-1.10650350921876e-08,-4.69185701994362e-11,283.15,0,25.1413316923085,16.7942356614923,8.44712509390531,3.47095611947506,3.47095611947506,1.70521750135684,0.10000000927755,0.10000000927755,-2.74895460756133e-07,-1.83632634199741e-07,-9.23696484113187e-08,-3.79627927864292e-08,-3.79627927864292e-08,-1.86571207551056e-08,-1.10650361184654e-09,-1.10650361184654e-09,1.14105275783048e-09,7.60702401259419e-10,3.80351482292316e-10,1.53603550817105e-10,1.53603550817105e-10,7.31445594507266e-11,0,0,15-Feb-2018 10:20:00
289.849465111228,288.89225263874,286.926304180671,286.608173226825,21721.5377236913,0,4694.33985709269,14902.6662129927,8279.25900721815,41.9137487240419,165585.180144363,0.5,0.0722630841223517,0.000748556071462895,1.17893805713112,403.373777133904,64.3484758184666,0.117172187268048,0.102816450810955,0.0731262511453132,91657.4926433252,0.121560523930024,0.000739063986531365,62.3135618697123,10,0.3,-4.94065645841247e-324,0.1,0,0,0.00661968387525397,0.00102097225902443,0.0115254197892679,0.0112240955441414,1.08199564021526e-07,7.01521236746087e-07,6.21439690559056e-08,5.75797016840256,0.0303901714676878,0.449486971878409,0.306576166394527,0.900482779616414,-0.000580908250766301,3875.59695990168,287.936872977632,287.497837689929,-23516.9986895736,21721.5377236913,87180.5973460071,7.46025118851499e-10,4.18172342118289e-08,3.25734245439509e-08,2080,2.1562,0.000111288857422315,0,4.28520598380956e-06,0.404754851800026,0.000368536351036754,0.000245690901239905,0.000122845450893861,4.96106629272656e-05,4.96106629272656e-05,2.36241252146257e-05,0,0,2.2832554052132e-09,1.52216972140671e-09,7.61084586794463e-10,3.07361016845413e-10,3.07361016845413e-10,1.46362377808094e-10,0,0,0.001,-9.30758912453633e-13,-3.72938936123622e-11,-4.1661055501108e-10,-4.54835207535896e-10,-2.0830527750554e-12,283.15,0,1352.23410225392,901.523257284152,450.811890132788,182.118326053109,182.118326053109,86.7754039648599,0.0999999635208918,0.0999999635208918,-2.70868606018407e-07,-1.80594342505605e-07,-9.03199683938782e-08,-3.65025003161797e-08,-3.65025003161797e-08,-1.74059699575891e-08,-4.54835166103778e-11,-4.54835166103778e-11,1.14162459887691e-09,7.6108347861526e-10,3.80541945885874e-10,1.53680450788635e-10,1.53680450788635e-10,7.31811754343316e-11,0,0,15-Feb-2018 10:30:00
290.108262308964,289.214698086979,286.930640633565,286.598956497434,22837.1431336937,0,6253.15238995733,19851.277428436,11028.4874602422,55.8317177674762,220569.749204844,0.5,0.0724526582754557,0.000733288587712757,1.17745904735693,395.585458448537,63.6008342452413,0.118520766475655,0.102836617889434,0.0734646021971487,91621.4039995874,0.123896678940622,0.000738618606518086,67.6928292525724,10,0.3,-4.94065645841247e-324,0.1,0,0,0.00669460938949492,0.00102140539405629,0.0115495568781236,0.0112435951029986,1.08200563107494e-07,7.09165676195332e-07,6.2716077892468e-08,5.85763004338263,0.0305091667646734,0.450855417793744,0.307218212958087,0.891857672268159,-0.000618708749455158,4003.5234951445,288.222705514933,287.502208976324,-24470.0488790569,22837.1431336937,116129.97295635,7.54161363081609e-10,4.19137451967351e-08,3.26486015216673e-08,2080,2.1562,0.000131094879046716,0,4.50529164437947e-06,0.402093671094713,0.000369221785174098,0.000246147857538192,0.000123073929146482,4.97029330156519e-05,4.97029330156519e-05,2.36680633561562e-05,0,0,2.28530987868596e-09,1.52353916366384e-09,7.6176920444594e-10,3.07637472222867e-10,3.07637472222867e-10,1.46494019022261e-10,0,0,0.001,-2.68036322786318e-13,-9.61065445098436e-13,-1.05565332280313e-12,-2.28475509068787e-12,-5.27826661401562e-15,283.15,0,6994.19489065656,4662.83233432132,2331.46737190039,941.614035158786,941.614035158786,448.440065409363,0.0999994505739487,0.0999994505739487,-2.71892992930898e-07,-1.81262156214998e-07,-9.06312347945374e-08,-3.66012220058045e-08,-3.66012220058045e-08,-1.74292747634264e-08,-2.28525602389917e-13,-2.28525602389917e-13,1.14265182116521e-09,7.61768193435371e-10,3.80884253218995e-10,1.53818678274576e-10,1.53818678274576e-10,7.32469960124362e-11,0,0,15-Feb-2018 10:40:00
290.3442964796,289.514490029854,286.937238505655,286.590549775922,23906.7790253584,0,7811.96492282197,24799.8886438793,13777.7159132663,69.7496868109105,275554.318265325,0.5,0.0725162296519151,0.000721936515940377,1.17615513565753,389.864839742779,62.8157230991126,0.11976026146287,0.102867305970176,0.0736385955585293,91602.8701583001,0.126079664598847,0.000738173672098387,72.6937436839641,10,0.3,-4.94065645841247e-324,0.1,0,0,0.00677363391467013,0.00102184280764018,0.0115737497379325,0.0112631412518487,1.0822869642469e-07,7.17416247061535e-07,6.33401927950414e-08,5.95732176003176,0.0306323677120915,0.452272228689053,0.307861743029006,0.882945835716222,-0.000640658514425679,4135.49832182334,288.487129954891,287.508103001064,-25395.596414268,23906.7790253584,145079.348566694,7.62935291739669e-10,4.20438318593208e-08,3.27499321851552e-08,2080,2.1562,0.000151661737293766,0,4.71630847853572e-06,0.399326269795847,0.00036990791300118,0.000246605276247224,0.000123302638579911,4.97952964596222e-05,4.97952964596222e-05,2.37120459517286e-05,0,0,2.28833423859446e-09,1.52555524595832e-09,7.62777166680452e-10,3.08044514962725e-10,3.08044514962725e-10,1.46687845692837e-10,0,0,0.001,5.19914761261685e-14,6.81172872605863e-12,8.16305773801112e-11,8.8494297582296e-11,4.08152886900556e-13,283.15,0,138.966396578842,92.6778815215052,46.3890821300607,18.7937007978742,18.7937007978742,9.00176706101828,0.0999980750807209,0.0999980750807209,-2.6425580347672e-07,-1.76167646389111e-07,-8.80794288677742e-08,-3.55652703575006e-08,-3.55652703575006e-08,-1.69312089597576e-08,8.84920392372052e-12,8.84920392372052e-12,1.14416408437886e-09,7.62776271606818e-10,3.81388243607169e-10,1.54022201163644e-10,1.54022201163644e-10,7.33439096951811e-11,0,0,15-Feb-2018 10:49:59
290.566286642083,289.796751192926,286.945837578463,286.582905515544,24933.4513207665,0,9392.57401781522,29817.6952946515,16565.3862748064,83.8622680162073,331307.725496128,0.5,0.0724673323738494,0.000714191084655737,1.17499570392449,386.060908280302,61.9913417205912,0.120933199268472,0.102907311591359,0.0736658474770596,91599.9650288667,0.128137590915617,0.000737729896750275,77.4009650833439,10,0.3,-4.94065645841247e-324,0.1,0,0,0.00685597586477256,0.00102228426804126,0.0115979997797346,0.0112827348865819,1.08288138975672e-07,7.26222801407455e-07,6.40117414725829e-08,6.05704590566063,0.0307589947991303,0.453728440189998,0.308506794140941,0.87378951290838,-0.000655999981381762,4271.85508425734,288.734273012385,287.515351304328,-26317.883220492,24933.4513207665,174433.517473711,7.72296224669605e-10,4.22037254115062e-08,3.28744808468575e-08,2080,2.1562,0.00017289451565611,0,4.91884949196019e-06,0.396463115049276,0.000370594774679022,0.000247063184172835,0.000123531592612978,4.98877586821475e-05,4.98877586821475e-05,2.37560755843572e-05,0,0,2.29232069695903e-09,1.52821274448585e-09,7.64105845682573e-10,3.0858108000375e-10,3.0858108000375e-10,1.46943350000565e-10,0,0,0.001,-2.15789813199603e-13,-2.57648213900593e-12,-1.17727847921022e-11,-1.45650567443077e-11,-5.88639239605108e-14,283.15,0,21084.1865291275,14056.1617831357,7028.13294830449,2838.3445776959,2838.3445776959,1351.64512975233,0.100018240967797,0.100018240967797,-2.96562066142054e-07,-1.9770858725956e-07,-9.88550508277821e-08,-3.99231074349424e-08,-3.99231074349424e-08,-1.90117677748318e-08,-1.4567573565734e-12,-1.4567573565734e-12,1.14615693794001e-09,7.64104853897462e-10,3.82052541342025e-10,1.54290476861372e-10,1.54290476861372e-10,7.3471660297297e-11,0,0,15-Feb-2018 10:59:59
290.758080474841,290.050879709137,286.958190482554,286.576726532014,25726.5076879233,0,12526.5139573865,39766.7109758301,22092.6172087945,111.843874619522,441852.34417589,0.5,0.0725509957117662,0.000710229465927517,1.17387636710272,384.255964751274,61.3701700051953,0.121956497549464,0.102964807587127,0.0738511893537595,91580.2476957928,0.130059001748346,0.000737340215508228,81.6399643033301,10,0.3,-4.94065645841247e-324,0.1,0,0,0.00694275681700021,0.00102273358413563,0.0116223857243936,0.0113024399079602,1.08412819545608e-07,7.35938314403989e-07,6.47603620906704e-08,6.15684600146124,0.0308903160334896,0.45523863438513,0.309155460268869,0.864275883495079,-0.000673516950282977,4383.45394692515,288.960943245122,287.52477205734,-27054.887067216,25726.5076879233,232635.259208606,7.8262316238379e-10,4.24113375266707e-08,3.30361997576172e-08,2080,2.1562,0.000195130451383794,0,5.07530295917177e-06,0.393450612389115,0.000371283582588767,0.000247522389538383,0.00012376119534199,4.998048287227e-05,4.998048287227e-05,2.38002299624847e-05,0,0,2.29834118846761e-09,1.53222631310664e-09,7.66112583754502e-10,3.09391482357681e-10,3.09391482357681e-10,1.47329254004633e-10,0,0,0.001,-2.00036648152917e-14,-2.86402484075517e-13,-1.7256137046263e-12,-2.0320198535171e-12,-8.62806852313148e-15,283.15,0,173446.676814729,115631.172140412,57815.6465587227,23348.6886441687,23348.6886441687,11118.475988976,0.100035764115746,0.100035764115746,-2.68395213226899e-07,-1.78930245360405e-07,-8.94652420606361e-08,-3.61303193488137e-08,-3.61303193488137e-08,-1.72050211721772e-08,-2.03271584259152e-13,-2.03271584259152e-13,1.14916749843493e-09,7.66111778089239e-10,3.8305594534575e-10,1.5469568374003e-10,1.5469568374003e-10,7.36646135917038e-11,0,0,15-Feb-2018 11:10:00
290.948190592628,290.297590945237,286.973884914447,286.571903602681,26324.9687430583,0,15682.2504590864,49784.9220923377,27658.2900512987,140.0200933847,553165.801025975,0.5,0.0728921033724521,0.000706424265028303,1.17263264747567,382.52223866359,60.9916128244027,0.122977748141106,0.103037894554419,0.074359732540571,91526.239715319,0.132013806917683,0.000736951688814144,85.7520397430292,10,0.3,-4.94065645841247e-324,0.1,0,0,0.00703170405008742,0.00102319018426721,0.0116469209935328,0.0113222661574488,1.08607699407435e-07,7.46374967882767e-07,6.55695793221693e-08,6.25672872575313,0.0310240813853363,0.456776935931367,0.309808098427974,0.854581820639357,-0.000681891503071336,4465.52512751897,289.185432014029,287.535867145738,-27664.8254092264,26324.9687430583,291241.794240176,7.93720856397403e-10,4.26555853263183e-08,3.32264559383953e-08,2080,2.1562,0.00021793347787935,0,5.19336683324751e-06,0.390351393558929,0.000371974854603486,0.000247983237599861,0.000123991619398595,5.00735387474864e-05,5.00735387474864e-05,2.38445422850669e-05,0,0,2.30623182639611e-09,1.53748668672689e-09,7.6874274469869e-10,3.10453656536287e-10,3.10453656536287e-10,1.47835050181963e-10,0,0,0.001,-2.52003840496827e-15,-4.10003579923572e-14,-2.91098046643832e-13,-3.34618443041158e-13,-1.45549023321916e-15,283.15,0,1331650.29550729,887766.997260028,443883.598836797,179260.755826023,179260.755826023,85362.3191253579,0.10005179079352,0.10005179079352,-2.63809463267956e-07,-1.75873008562733e-07,-8.79365319791824e-08,-3.55128528087703e-08,-3.55128528087703e-08,-1.69109002710474e-08,-3.34778355413112e-14,-3.34778355413112e-14,1.15311285966651e-09,7.68741983676641e-10,3.84371030505945e-10,1.55226771590917e-10,1.55226771590917e-10,7.39175118518043e-11,0,0,15-Feb-2018 11:19:59
291.14285029723,290.528652150719,286.991598614562,286.568058352832,26839.1785720403,0,16346.0190979203,51892.1241203819,33223.9628938029,145.946599088574,664479.257876058,0.5,0.0733344939060808,0.000702506972855495,1.17139415070217,380.704058242674,60.7409134117157,0.124030084853478,0.103120431633694,0.0749935975352584,91459.1007821711,0.133899555963433,0.000736563536628,89.6254815182231,10,0.3,44.0703447636909,0.1,0,0,0.00712109625897726,0.0010236520684887,0.0116715716947657,0.0113421857979499,1.08867815678009e-07,7.57330336814104e-07,6.64216374533128e-08,6.3566751358183,0.0311585058201816,0.458322816932088,0.310463807080768,0.844821335843644,-0.000678884537935621,4535.942099911,289.408505297526,287.548114788977,-27922.3530679614,26839.1785720403,303568.926104234,8.05381053975994e-10,4.29248868263286e-08,3.34362276331402e-08,2080,2.1562,0.000241028962554844,0,5.29480969903891e-06,0.387200883574515,0.000372668155691336,0.00024844543835787,0.000124222719794014,5.01668677572609e-05,5.01668677572609e-05,2.38889846713403e-05,0,0,2.31543346345146e-09,1.54362107865468e-09,7.7180992424799e-10,3.11692321268207e-10,3.11692321268207e-10,1.4842488986407e-10,0,0,0.001,-8.57264327186248e-17,-1.92245011050986e-15,-1.89639485146553e-14,-2.09721250578838e-14,-9.48197425732767e-17,283.15,0,12210592.9349785,8140395.8508381,4070198.23964155,1643734.02739073,1643734.02739073,782730.552371784,0.100061743183557,0.100061743183557,-2.54663910821142e-07,-1.697759522608e-07,-8.488798269582e-08,-3.42816878914989e-08,-3.42816878914989e-08,-1.63246146048123e-08,-2.09850747505542e-15,-2.09850747505542e-15,1.15771377186174e-09,7.71809221260491e-10,3.85904630677995e-10,1.55846105648946e-10,1.55846105648946e-10,7.42124320750142e-11,0,0,15-Feb-2018 11:29:59
291.314535078858,290.60217993641,287.007652264556,286.565385398388,26463.74966116,0,15395.6064237403,48874.941027747,38789.6357363071,137.460771640538,775792.714726142,0.5,0.0738391394514527,0.000698175879340937,1.17077804560697,378.452639426158,60.9614967180439,0.124964886803541,0.103195284723355,0.0756590431952825,91388.8721559185,0.134594040536563,0.000736175827743444,90.8472915078992,10,0.3,100,0.1,0,0,0.00720787850604493,0.00102412099892479,0.0116963828936397,0.0113622349777316,1.09229552901335e-07,7.6875625642313e-07,6.73114780620862e-08,6.45670997002884,0.031290617376341,0.459842099827922,0.311123784970817,0.835169824313485,-0.00067274271466211,4534.91408898218,289.512417634651,287.561377213127,-27222.7369465194,26463.74966116,285918.40501232,8.17565475086523e-10,4.32160274274383e-08,3.36630108382151e-08,2080,2.1562,0.000264022144026985,0,5.22074541151637e-06,0.384045566031129,0.00037336444907396,0.000248909633968018,0.000124454817609974,5.02605995701587e-05,5.02605995701587e-05,2.39336188683998e-05,0,0,2.32627730265924e-09,1.55085028306177e-09,7.75424515566149e-10,3.13152057463172e-10,3.13152057463172e-10,1.49120001896353e-10,0,0,0.001,-5.50188915250578e-18,-1.36544714364312e-16,-1.53072064897963e-15,-1.67276725249644e-15,-7.65360324489813e-18,283.15,0,191482650.31422,127655105.953995,63827555.8855003,25776513.6974412,25776513.6974412,12274530.5002006,0.100057481206526,0.100057481206526,-2.54501797199345e-07,-1.69667872670125e-07,-8.48339403310938e-08,-3.42598615544933e-08,-3.42598615544933e-08,-1.63142200340078e-08,-1.67374704224532e-16,-1.67374704224532e-16,1.16313567949122e-09,7.75423818130072e-10,3.87711924994562e-10,1.56575973523127e-10,1.56575973523127e-10,7.4559988038701e-11,0,0,15-Feb-2018 11:40:00
291.506096874081,290.776507711916,287.024761367581,286.56374704696,26484.8562109658,0,17604.6219749302,55887.6888093022,44355.3085788113,157.184124776163,887106.171576226,0.5,0.074361896407992,0.000692717972790932,1.16972962157101,375.719382520846,60.9249305896484,0.126014557766691,0.10327510705202,0.0763831561613173,91312.7172283452,0.13609178474209,0.000735788513718963,93.7421084890856,10,0.3,100,0.1,0,0,0.00729486661530365,0.00102459703561648,0.0117213599295147,0.0113824177817829,1.09636614866565e-07,7.80570539079575e-07,6.82320115591438e-08,6.55683614404489,0.0314232413622178,0.461367275665504,0.311788174125092,0.825627065109662,-0.000675237502434109,4564.23994902624,289.67445212587,287.575388505411,-27588.5897807988,26484.8562109658,326942.979534418,8.30176747616325e-10,4.35230962585744e-08,3.39022012961527e-08,2080,2.1562,0.000286910074801709,0,5.22490929322106e-06,0.380916896921887,0.000374064100040979,0.000249376067966673,0.000124688034619638,5.03547833650017e-05,5.03547833650017e-05,2.39784682949345e-05,0,0,2.33854601088102e-09,1.55902940123359e-09,7.79514064315537e-10,3.14803603517934e-10,3.14803603517934e-10,1.49906451979567e-10,0,0,0.001,-7.85243226261671e-19,-1.94759029087833e-17,-2.18460095565301e-16,-2.38721241700346e-16,-1.0923004778265e-18,283.15,0,1251202067.06657,834134750.65025,417067395.014457,168431068.139274,168431068.139274,80205271.3926245,0.100796105336051,0.100796105336051,-2.6045696707559e-07,-1.73637986140335e-07,-8.68189971267521e-08,-3.50615190541549e-08,-3.50615190541549e-08,-1.66959616310535e-08,-2.40316227088007e-17,-2.40316227088007e-17,1.16926994828038e-09,7.79513339281625e-10,3.89756689875452e-10,1.57401744997225e-10,1.57401744997225e-10,7.49532127260304e-11,0,0,15-Feb-2018 11:50:00
291.721326376124,290.988895551432,287.043791217967,286.563188778665,26751.3089402316,0,19792.3377410554,62832.8182255728,49867.3160520419,176.717301259423,997346.321040837,0.5,0.0748808912928026,0.000685860749677537,1.16852551128478,372.27189570406,60.7815027861612,0.127202482418021,0.103363950202046,0.0771185217270373,91235.6682328607,0.137911529475447,0.00073540058926181,97.2773167577256,10,0.3,100,0.1,0,0,0.00738169281027375,0.00102508070175997,0.0117465200802667,0.0114027478701897,1.10116600233852e-07,7.92944297251482e-07,6.9197862965366e-08,6.65706315142846,0.0315560414624901,0.462894476818636,0.312457434135093,0.816100104250688,-0.000674725501404416,4614.17430654152,289.872478400064,287.590571933335,-28008.0927681905,26751.3089402316,367571.986619601,8.43398920426841e-10,4.38552094808567e-08,3.41609000166673e-08,2080,2.1562,0.000309907879238959,0,5.27747485484825e-06,0.377768177129913,0.000374767626746879,0.000249845085792388,0.000124922543543396,5.04494888945195e-05,5.04494888945195e-05,2.4023566166577e-05,0,0,2.35221222769575e-09,1.56814019066238e-09,7.84069448128853e-10,3.16643275134858e-10,3.16643275134858e-10,1.50782485639311e-10,0,0,0.001,1.78173117707838e-19,3.72220921478619e-18,3.19364060496035e-17,3.58367883820975e-17,1.59682030248017e-19,283.15,0,-7273804512.92299,-4849203217.476,-2424601713.27274,-979166101.556117,-979166101.556117,-466269576.373492,0.0990877233217601,0.0990877233217601,-2.57415631180812e-07,-1.71610428207308e-07,-8.58052178174192e-08,-3.4652108085152e-08,-3.4652108085152e-08,-1.65010039994124e-08,3.55041217650513e-18,3.55041217650513e-18,1.17610307460507e-09,7.84068741944099e-10,3.92034383757745e-10,1.58321581122414e-10,1.58321581122414e-10,7.5391229625428e-11,0,0,15-Feb-2018 12:00:00
291.920028723043,291.230389245686,287.064894420446,286.563863180546,27266.8914784559,0,21318.0774020433,67676.4361969629,53711.4572991769,190.339976803958,1074229.14598354,0.5,0.0752285854324277,0.000682369256434142,1.16730612293054,370.68417040602,60.4216974465241,0.128307421339235,0.103462547617288,0.0776463571097702,91180.5454478022,0.139951720589977,0.00073498152031555,99.9999967662051,10,0.3,100,0.1,0,0,0.00746769895298745,0.00102557332562836,0.0117719041124302,0.0114232576348805,1.10695438664817e-07,8.06012800697586e-07,7.02203709953912e-08,6.75741341085634,0.0316884340259265,0.464416991298155,0.313132649390643,0.806532058913476,-0.000672140656210928,4696.1910479914,290.092340035998,287.607254664552,-28612.4847371897,27266.8914784559,395907.151752233,8.57380314871106e-10,4.42192861080508e-08,3.44444965473237e-08,2080,2.1562,0.000333144991201014,0,5.37918852751962e-06,0.374567143493044,0.000375475993024451,0.000250317329995541,0.000125158665654033,5.05448459029132e-05,5.05448459029132e-05,2.40689742661807e-05,0,0,2.36747411339762e-09,1.57831476302524e-09,7.89156725249767e-10,3.18697750258714e-10,3.18697750258714e-10,1.51760806758347e-10,0,0,0.001,1.38929981294125e-20,3.28279850986037e-19,3.33571035595383e-18,3.67788320506928e-18,1.66785517797692e-20,283.15,0,-72397476255.9618,-48264986057.7969,-24132493973.6384,-9745815100.79875,-9745815100.79872,-4640864372.08442,0.0993309233841519,0.0993309233841519,-2.61007403325181e-07,-1.74004942359804e-07,-8.70024745891237e-08,-3.51356155564494e-08,-3.51356155564493e-08,-1.67312456415316e-08,3.65333736495344e-19,3.65333736495344e-19,1.18373395522057e-09,7.89156000448416e-10,3.94578015386214e-10,1.59348817547669e-10,1.59348817547669e-10,7.58803899246348e-11,0,0,15-Feb-2018 12:09:59
292.10118859335,291.470806814836,287.087635946112,286.565616751035,27977.0093606111,0,22822.5172779665,72452.4358030683,57501.9331770384,203.77247569613,1150038.66354077,0.5,0.0752085547783898,0.000684446542499006,1.16631764332037,372.119679638279,59.774838297378,0.129321850506118,0.103568889311814,0.0777006044620496,91174.8902768686,0.141921455900989,0.000734561928058384,100.000000052086,10,0.3,100,0.1,0,0,0.00755295878590313,0.00102607410036648,0.0117974990779321,0.0114439363625077,1.11361716097947e-07,8.19725027953354e-07,7.12947463659209e-08,6.85787984279596,0.0318204683267094,0.465935385757158,0.313813475472994,0.796880591667879,-0.000670780842115036,4819.12721351213,290.309825224671,287.62528323882,-29252.5874497139,27977.0093606111,423846.74944795,8.72066174854042e-10,4.46116699235574e-08,3.47501428878237e-08,2080,2.1562,0.000356723174772033,0,5.51927996287426e-06,0.371293981514894,0.000376188983059029,0.000250792656698139,0.00012539632901172,5.06408253373625e-05,5.06408253373625e-05,2.4114678759037e-05,0,0,2.38416577754883e-09,1.58944252624616e-09,7.94720600472183e-10,3.20944698330708e-10,3.20944698330708e-10,1.52830781769273e-10,0,0,0.001,-6.54784021210856e-23,1.93068669899486e-21,7.00060942779203e-20,7.18713025747941e-20,3.50030471389601e-22,283.15,0,-1165441434139.62,-776960978558.168,-388480499197.323,-156886357863.356,-156886357863.526,-74707789892.734,0.0970848710104954,0.0970848710104954,-2.55249910486858e-07,-1.70166611322235e-07,-8.50833077496765e-08,-3.43605670947172e-08,-3.43605670947276e-08,-1.63621748937006e-08,7.17187366198315e-21,7.17187366198315e-21,1.19207983402322e-09,7.94719902807911e-10,3.97359958170773e-10,1.60472292420699e-10,1.60472292420699e-10,7.64153776170989e-11,0,0,15-Feb-2018 12:20:00
292.276978274291,291.701255613402,287.111891604645,286.568435663348,28813.9787428175,0,24326.9571538897,77228.4354091737,61292.4090548998,217.204974588301,1225848.181098,0.5,0.074776760878082,0.000689918729594629,1.16562377961865,375.391341232161,58.8373486565776,0.130312250688859,0.103682406884053,0.077220004307013,91225.0624102123,0.143728129795365,0.000734142796133623,99.9999999997173,10,0.3,100,0.1,0,0,0.0076376871622095,0.00102658322636601,0.0118233153091833,0.011464792077413,1.12105365105597e-07,8.34041560478657e-07,7.24174726934447e-08,6.95846827430147,0.0319523777751717,0.467452344414475,0.314500187224275,0.787105995733887,-0.00067061441087878,4981.49528963627,290.513366330274,287.644558952774,-29996.0369264661,28813.9787428175,451786.347143666,8.87413967902294e-10,4.50299913034266e-08,3.5075993225827e-08,2080,2.1562,0.000380728842049859,0,5.68439655132759e-06,0.367933958783779,0.000376906892628649,0.000251271263092472,0.000125635632216258,5.07374670178848e-05,5.07374670178848e-05,2.4160698607202e-05,0,0,2.40228093356166e-09,1.60151928233476e-09,8.00758971145684e-10,3.23383269335911e-10,3.23383269335911e-10,1.53992005760208e-10,0,0,0.001,-8.42632576935519e-23,-2.32532440370247e-21,-2.72929195076909e-20,-2.97025071690869e-20,-1.36464597538455e-22,283.15,0,12290482646317.5,8193655373277.5,4096827824765.24,1654488193198.63,1654488193198.59,787851526182.381,0.0688235117838005,0.0688235117838005,-2.63619615898141e-07,-1.75746416299185e-07,-8.78732110223779e-08,-3.54872589873744e-08,-3.54872589873717e-08,-1.68986948721949e-08,-2.29425242418711e-21,-2.29425242418711e-21,1.20113728829438e-09,8.00758225838672e-10,4.00379129739052e-10,1.61691575670509e-10,1.61691575670509e-10,7.69959890986879e-11,0,0,15-Feb-2018 12:30:00
